uid,area,outages,customers,percent_out,dt_stamp
Charles2023-11-27T16:45:35,Charles,5,71555,0.007,11/27/2023 04:45:35 PM
Dorchester2023-11-27T16:45:35,Dorchester,4,19981,0.020,11/27/2023 04:45:35 PM
Frederick2023-11-27T16:45:35,Frederick,0,116376,0.000,11/27/2023 04:45:35 PM
Garrett2023-11-27T16:45:35,Garrett,1,20424,0.005,11/27/2023 04:45:35 PM
Harford2023-11-27T16:45:35,Harford,9,114829,0.008,11/27/2023 04:45:35 PM
Howard2023-11-27T16:45:35,Howard,0,139353,0.000,11/27/2023 04:45:35 PM
Kent2023-11-27T16:45:35,Kent,1,12361,0.008,11/27/2023 04:45:35 PM
Montgomery2023-11-27T16:45:35,Montgomery,4,383403,0.001,11/27/2023 04:45:35 PM
Prince_George's2023-11-27T16:45:35,Prince George's,178,350569,0.051,11/27/2023 04:45:35 PM
Queen_Anne's2023-11-27T16:45:35,Queen Anne's,4,27558,0.015,11/27/2023 04:45:35 PM
Somerset2023-11-27T16:45:35,Somerset,0,11429,0.000,11/27/2023 04:45:35 PM
St._Mary's2023-11-27T16:45:35,St. Mary's,0,56107,0.000,11/27/2023 04:45:35 PM
Talbot2023-11-27T16:45:35,Talbot,0,23724,0.000,11/27/2023 04:45:35 PM
Washington2023-11-27T16:45:35,Washington,1,53965,0.002,11/27/2023 04:45:35 PM
Wicomico2023-11-27T16:45:35,Wicomico,0,50340,0.000,11/27/2023 04:45:35 PM
Worcester2023-11-27T16:45:35,Worcester,1,60022,0.002,11/27/2023 04:45:35 PM
Allegany2023-11-27T17:00:40,Allegany,0,37286,0.000,11/27/2023 05:00:40 PM
Anne_Arundel2023-11-27T17:00:40,Anne Arundel,8,262788,0.003,11/27/2023 05:00:40 PM
Baltimore2023-11-27T17:00:40,Baltimore,24,378165,0.006,11/27/2023 05:00:40 PM
Baltimore_City2023-11-27T17:00:40,Baltimore City,6,286885,0.002,11/27/2023 05:00:40 PM
Calvert2023-11-27T17:00:40,Calvert,0,41933,0.000,11/27/2023 05:00:40 PM
Caroline2023-11-27T17:00:40,Caroline,0,16281,0.000,11/27/2023 05:00:40 PM
Carroll2023-11-27T17:00:40,Carroll,0,76547,0.000,11/27/2023 05:00:40 PM
Cecil2023-11-27T17:00:40,Cecil,0,50436,0.000,11/27/2023 05:00:40 PM
Charles2023-11-27T17:00:40,Charles,0,71555,0.000,11/27/2023 05:00:40 PM
Dorchester2023-11-27T17:00:40,Dorchester,4,19981,0.020,11/27/2023 05:00:40 PM
Frederick2023-11-27T17:00:40,Frederick,0,116376,0.000,11/27/2023 05:00:40 PM
Garrett2023-11-27T17:00:40,Garrett,1,20424,0.005,11/27/2023 05:00:40 PM
Harford2023-11-27T17:00:40,Harford,9,114829,0.008,11/27/2023 05:00:40 PM
Howard2023-11-27T17:00:40,Howard,0,139353,0.000,11/27/2023 05:00:40 PM
Kent2023-11-27T17:00:40,Kent,0,12361,0.000,11/27/2023 05:00:40 PM
Montgomery2023-11-27T17:00:40,Montgomery,4,383403,0.001,11/27/2023 05:00:40 PM
Prince_George's2023-11-27T17:00:40,Prince George's,166,350569,0.047,11/27/2023 05:00:40 PM
Queen_Anne's2023-11-27T17:00:40,Queen Anne's,4,27558,0.015,11/27/2023 05:00:40 PM
Somerset2023-11-27T17:00:40,Somerset,0,11429,0.000,11/27/2023 05:00:40 PM
St._Mary's2023-11-27T17:00:40,St. Mary's,0,56107,0.000,11/27/2023 05:00:40 PM
Talbot2023-11-27T17:00:40,Talbot,0,23724,0.000,11/27/2023 05:00:40 PM
Washington2023-11-27T17:00:40,Washington,0,53965,0.000,11/27/2023 05:00:40 PM
Wicomico2023-11-27T17:00:40,Wicomico,0,50340,0.000,11/27/2023 05:00:40 PM
Worcester2023-11-27T17:00:40,Worcester,1,60022,0.002,11/27/2023 05:00:40 PM
